,0,1,2,3,4
0,9156,1774,"['Lincoln was in effect telling Americans what Queen Elizabeth said Sunday in her address to Britain and Commonwealth countries: ""I hope in the years to come everyone will be able to take pride in how they responded to this challenge.""']",['Queen Elizabeth'],University of Nebraska-Lincoln
0,9161,1780,"['""Time capsules allow us to step back from our complex and often overwhelming present to sketch its essential outlines,"" says Nick Yablon, an associate professor of history at the University of Iowa and author of  ""Remembrance of Things Present: The Invention of the Time Capsule.""']",['Nick Yablon'],University of Iowa
0,9189,1808,"['""It was a 30,000 foot comparison of the occurrence of Covid-19 infections in countries that were intensely using BCG vaccine, and those that were not,"" Vanderbilt\'s Schaffner said.']",['Schaffner'],Vanderbilt University
0,9199,1827,"['Maryland Democratic Sen. Chris Van Hollen said that Democrats recognize that more money is needed for the program, but argued that further action is needed beyond just boosting the funding.']",['Chris Van Hollen'],Sun Yat-sen University
0,9222,1853,"['Matthew Freeman, associate professor of environmental health and epidemiology at Emory University\'s Rollins School of Public Health, said it ""makes sense for businesses to take the temperatures of shoppers to protect employees and patrons, but what would be the response if someone did indeed have a fever?']",['Matthew Freeman'],Emory University
0,9230,1864,"['New Zealand also had the advantage of being an island far from most other countries, with fewer flights than many other places, said Auckland University microbiologist Siouxsie Wiles.']",['Siouxsie Wiles'],University of Auckland
0,9241,1879,"['And those experiencing financial insecurity in the midst of the pandemic have an added stress that is difficult to resolve, said Dr. Baruch Fischhoff, a psychologist at Carnegie Mellon University.']",['Baruch Fischhoff'],Carnegie Mellon University
0,9254,1897,"['Dr. William Schaffner, an infectious disease specialist at Vanderbilt University Medical Center, who is not a member of the NAS committee, said, ""Although we can hope weather will make some contribution to the reduction in transmission, we can\'t rely on it alone.']",['William Schaffner'],Vanderbilt University
0,9260,1905,"['""I\'m sure they\'re busier than hell right now,"" Clapper, who once ran the DIA, said of the center, which is the main source of medical intelligence for the federal government.']",['Clapper'],Indiana University
0,9287,1938,"['California also benefited from strong and early public health awareness campaigns and a sprawling demography compared to more densely populated places such as New York City, said Dr. Robert David Siegel, a microbiology and immunology professor at Stanford University.']",['Robert David Siegel'],Stanford University
0,9304,1962,"[""Dr. Arthur Caplan, founder of the New York University School of Medicine's division of medical ethics, said no laws or regulations were necessarily violated, but the practice lays bare the vast inequality in the American health care system.""]",['Arthur Caplan'],New York University
0,9315,1974,"['Lions, tigers and house cats: You won\'t catch coronavirus from felines, experts say ""In theory, if a patient with a virus in their nose rubbed their nose and got a bunch of virus on their hand and then petted their dog ... and then another family member petted that dog in the exact same place and then rubbed their nose, maybe they could transmit it,"" Dr. John Williams, chief of the division of pediatric infectious diseases at the University of Pittsburgh Medical Center Children\'s Hospital of Pittsburgh, told CNN last month.']",['John Williams'],University of Pittsburgh
0,9320,1986,"['""We anticipate rapid enrollment of this initial study,"" said Dr. Pablo Tebas, an infectious disease specialist at the Hospital of the University of Pennsylvania and the study\'s principal investigator.']",['Pablo Tebas'],University of Pennsylvania
0,9321,1988,"['""When we write this history and look at the tens of thousands of lives in California that will have been spared, I think there will be lots of factors that went into it,"" said Dr. Robert Wachter, professor and chair of the Department of Medicine at University of California, San Francisco.']",['Robert Wachter'],"University of California, Berkeley"
0,9324,1991,"['California also benefited from strong and early public health awareness campaigns and a sprawling demography compared to more densely populated places like New York City, said Dr. Robert David Siegel, a microbiology and immunology professor at Stanford University.']",['Robert David Siegel'],Stanford University
0,9330,2002,"['""The plagues are a central part of the Seder experience,"" says Rabbi Elana Friedman, the chaplain of Jewish life at Duke University.']",['Elana Friedman'],Duke University
0,9332,2004,"['""They can throw it in the trash ... [in] as dignified a way as possible,"" says Rabbi Yaakov Glasser, dean of the Center for Jewish Future at Yeshiva University in New York.']",['Yaakov Glasser'],Yeshiva University
0,9369,2043,"['Even if coronavirus does get into your food, your stomach acid would kill it, said Dr. Angela Rasmussen, a virologist at Columbia University.']",['Angela Rasmussen'],Columbia University
0,9375,2049,"['You can’t, said Dr. James Phillips, chief of disaster and operational medicine at George Washington University Hospital.']",['James Phillips'],George Washington University
0,9376,2050,"['“We now know that asymptomatic transmission likely (plays) an important role in spreading this virus,” said Michael Osterholm, director of the Center for Infectious Disease Research and Policy at the University of Minnesota.']",['Michael Osterholm'],University of Minnesota
0,9377,2051,"['“This ought to be top of mind for people over 60, and those with underlying health problems,” said Dr. William Schaffner, a Vanderbilt University professor and longtime CDC adviser.']",['William Schaffner'],Vanderbilt University
0,9381,2055,"['There are several reasons hospitals are on track to face dire shortages, said Dr. William Schaffner, an infectious disease expert and professor at Vanderbilt University Medical Center.']",['William Schaffner'],Vanderbilt University
